event_id,pid,px,py,pz,E,x_f,y_f,z_f,t_f
23,225,-0.0909630316,0.744426162,0.113736187,1.48443811,-0.70387,3.80849,-1.03167,7.581
23,-321,-0.276719562,0.320222271,0.050680911,0.652472661,-0.70387,3.80849,-1.08999,7.58916
23,-213,0.157519056,0.305642667,1.0945272,1.38506154,-0.696127,3.79082,2.81858,8.01868
23,-10313,0.323604382,1.1084513,1.36784298,2.19598782,-0.667306,3.68408,7.63504,10.7026
23,-1112,0.0162281798,-0.666895195,3.16573946,3.61372646,-0.666917,3.35894,13.5541,15.4908
23,-323,0.222579939,0.255211542,2.47726618,2.65465374,-0.664795,3.0951,18.1169,19.608
23,223,-0.0781594574,1.24158028,4.15476206,4.40712687,-0.603755,2.86776,22.8469,24.0391
23,313,0.521898687,0.245388907,2.82719967,3.02015164,-0.603755,2.86776,22.8937,24.0835
23,-321,-0.261481887,-0.591723923,-4.13063964,4.2100748,0.669,-3.19814,-18.6702,20.1204
23,-321,0.332127426,-0.0600034405,-2.70732273,2.77264159,0.670578,-3.46974,-13.5594,15.4955
23,21214,1.21093854,-0.676339457,-0.826969271,2.35925526,0.733592,-3.85867,-1.05162,7.60866
23,331,-0.551346011,-0.233692842,0.772736893,1.36875165,0.701352,-3.79919,7.39055,10.5377
23,-100211,-0.0986186453,-0.564344996,0.8579178,1.65958846,0.701352,-3.79919,7.2921,10.4689
23,111,-0.0605803327,0.19162344,-2.71138151,2.72231946,0.614588,-1.76165,-39.4867,40.1898
23,-2212,0.177983209,0.136310175,-3.81880329,3.93870042,0.614588,-1.76165,-39.1568,39.8657
23,-211,-0.850142785,-0.171406003,-5.66827315,5.73589464,0.614588,-1.76165,-38.5654,39.285
23,211,0.291725206,-0.407762472,-2.26704351,2.32592006,0.614588,-1.76165,-39.048,39.7589
23,111,0.0691336741,-0.263648046,-0.259051447,0.400551382,0.716678,-2.23281,-31.3392,32.2273
23,111,-0.0232541556,-0.283313862,-1.19637702,1.23740433,0.716678,-2.23281,-31.2807,32.1705
23,-2212,-0.169657948,0.0315563259,3.10414502,3.24735892,0.654554,-1.84351,38.9193,39.634
23,9010221,-0.261766355,-0.0378342474,-6.15465376,6.23937625,0.555825,-0.591686,-48.3408,48.9141
23,211,0.198332091,-0.0565659266,1.21978845,1.24477435,0.791953,-0.873791,42.9209,43.5838
23,-311,0.390026863,-0.16320636,2.51792557,2.60052734,0.791953,-0.873791,42.9353,43.5979
23,-211,-0.00711607107,0.245340106,-4.211346,4.22074893,0.543753,0.562765,-49.3997,49.9604
23,213,-0.104775769,0.23091508,-8.1849716,8.22558422,0.543753,0.562765,-48.9707,49.5363
23,-9000213,-0.325647273,0.132271863,-2.92795339,3.24496056,0.695043,2.15252,-31.4324,32.3162
23,111,0.209653393,-0.0522446089,-0.889463961,0.925674987,0.586228,2.86386,-22.7763,23.9711
23,3212,-0.0627070995,0.383373741,-4.28911218,4.46778602,0.664325,3.0842,-18.019,19.5174
23,211,0.116532318,-0.0429588505,-1.4066118,1.41881147,0.664325,3.0842,-18.3697,19.8416
23,113,-0.291123964,0.569014619,-1.03363768,1.44191319,0.669626,3.3514,-13.5413,15.4797
23,211,0.231219123,0.257715342,-0.448190137,0.582921847,0.669626,3.3514,-14.2427,16.0968
23,-211,0.489061898,0.0762447433,0.253082438,0.572790993,0.705985,3.79822,-1.12142,7.59257
23,211,0.202668834,-0.0261797156,0.259503596,0.357975069,0.684075,3.77174,5.22907,9.14588
23,20213,-0.277798844,1.17657939,0.75050201,1.88086802,0.668763,3.70949,7.18495,10.3864
23,221,0.215053901,0.0468379857,1.16617055,1.30717242,0.667273,3.5879,10.4478,12.8611
23,-311,-0.0472301654,0.446374102,0.890186006,1.11263096,0.66686,3.40171,13.5532,15.49
23,9000111,0.222003471,0.38036543,4.5032417,4.6315516,0.66686,3.40171,13.8217,15.7256
23,221,-0.0920624502,0.447144484,-0.062512455,0.715978695,0.306515,4.02058,2.66805,7.88186
23,311,0.423223774,0.145396668,-1.58424013,1.71875285,1.97836,-3.08637,-14.1467,16.0101
23,-213,-0.503404051,0.212540313,-0.594107615,1.11970035,2.0073,-3.28331,-10.6414,13.0188
23,313,0.553104058,-0.507636899,-0.801182804,1.41462971,2.0073,-3.28331,-10.0457,12.5365
23,-2212,-0.728881306,0.433825385,-1.60078359,2.04005503,2.0073,-3.28331,-10.4939,12.8985
23,111,0.201327477,-0.258725736,-0.241764601,0.4300766,2.0073,-3.28331,-10.5322,12.9296
23,2224,0.00875828207,-0.963483801,-1.89505763,2.45712131,2.00779,-3.43588,-7.65901,10.7197
23,-20213,-0.885369134,-1.29563725,-0.29720351,2.01588301,2.01546,-3.60549,3.00452,8.08061
23,-9000211,0.655303746,-0.233308611,0.693608966,1.39394057,2.01546,-3.60549,3.07785,8.10816
23,-323,2.01990943,-0.877047933,2.46729905,3.42527018,2.00903,-3.50841,7.41098,10.5438
23,2212,-0.0143397285,0.0281393687,1.43096751,1.71128883,2.00903,-3.50841,7.59456,10.6736
23,-211,0.519405418,0.290215844,1.4552047,1.57818628,2.00935,-3.37963,10.1175,12.5943
23,-3212,0.15824866,0.0816145148,2.96227236,3.19694887,2.00421,-3.18395,13.8808,15.7772
23,111,-0.215611001,0.019910541,0.67271579,0.720052129,2.00421,-3.18395,14.0836,15.9559
23,-2112,-0.577899636,-0.236068031,-4.45605963,4.59630368,1.58981,-1.55276,-37.3725,38.1078
23,111,0.472198269,0.31961882,-1.88566103,1.97481364,1.85156,-1.80093,-30.4396,31.3462
23,211,-0.0621500692,0.255770788,-0.599045875,0.668716149,1.85156,-1.80093,-29.9149,30.837
23,111,-0.0340493752,0.0015106247,0.0511459158,0.15106802,2.50498,-2.54505,-14.6235,16.4673
23,113,0.449365543,-0.312549358,2.98405922,3.13151751,1.97324,-1.9439,30.5796,31.4849
23,311,-0.231931719,0.242048665,-3.04260069,3.10061846,2.25371,-0.719636,-32.5393,33.3975
23,311,-0.0451200497,0.57651339,2.73014991,2.83410622,2.0118,-0.669989,40.0263,40.7233
23,223,-0.0707943224,0.246913348,3.4806264,3.57684598,2.0118,-0.669989,40.48,41.1692
23,11116,0.718652337,-0.0860180595,9.96310456,10.1779081,2.0118,-0.669989,40.351,41.0424
23,-211,-0.122747776,0.197225454,1.70693391,1.72818756,1.59473,-0.541801,47.8519,48.4282
23,213,0.331196538,0.595063487,-4.33079976,4.45216736,1.81081,1.73135,-29.8591,30.7819
23,-311,0.44112278,-0.414984163,-1.39473899,1.59879142,2.02142,2.04072,-23.4278,24.5999
23,-2214,0.721396862,1.63029957,-5.60471455,6.00907142,2.21582,2.32434,-18.7669,20.2186
23,311,0.622527663,0.479890747,-1.10478302,1.44305833,2.21582,2.32434,-18.2423,19.7326
23,-213,-0.1291489,1.13447055,3.36549441,3.63764092,2.10688,2.21539,24.5643,25.6877
23,-313,-0.601036568,0.472799024,5.50193583,5.62598843,1.94087,1.87687,30.5161,31.4223
23,113,0.0461801625,0.783172229,3.51316974,3.68239446,1.94087,1.87687,31.392,32.2737
23,313,-0.0331524832,0.446800031,-1.42948501,1.74350817,1.91734,2.98949,-13.7658,15.6714
23,-323,0.186222236,1.14902734,-3.03655689,3.3721335,1.91734,2.98949,-13.7998,15.7013
23,-2212,0.811108382,-0.00685839998,-1.4112851,1.87869994,2.00691,3.27842,-7.40263,10.538
23,-311,0.27037641,1.37645649,-0.588896403,1.59955333,2.00732,3.43622,-2.84208,8.02047
23,323,0.288223688,0.587576483,-0.0678654363,1.10841722,2.00731,3.4669,-0.889298,7.55257
23,223,0.0811895532,0.564300947,-0.735459183,1.21614823,2.00731,3.4669,-0.942284,7.55899
23,111,0.11826008,-0.0868702504,0.11502171,0.231960946,2.00731,3.4669,-0.962904,7.56159
23,-20213,-0.0645307295,1.13806941,0.205419968,1.68951578,2.00743,3.47861,0.976076,7.56328
23,211,0.192621604,0.264555306,1.85657055,1.89023564,1.98647,3.08288,14.2059,16.0628
23,-315,0.283710647,-0.61647086,6.0749993,6.27759393,1.63916,2.80377,22.8072,23.9942
23,-211,-0.277232522,-0.214753246,-1.17093394,1.23008419,2.77255,-2.79786,-13.036,15.0151
23,-211,0.364103636,0.146829495,-0.803372121,0.904754731,2.77255,-2.79786,-13.3051,15.2493
23,221,-0.159395163,0.0567486643,-0.596086759,0.827194447,2.89171,-2.94055,-7.55993,10.6378
23,211,0.0120608505,-0.40243339,-0.0304280151,0.426694225,2.9336,-2.98922,-5.13651,9.07964
23,-321,0.625092956,0.152014622,-0.543481407,0.976349163,2.96046,-3.01751,-2.91601,8.03611
23,-311,0.236251227,0.123141645,0.127230038,0.575501511,2.82782,-2.84352,13.384,15.3258
23,-311,0.510706296,-0.0558022264,-3.30905249,3.3849371,2.80616,-1.60882,-22.4337,23.6435
23,-323,-0.328275946,-0.979865983,-0.673745606,1.5223336,3.251,-2.01179,-10.0672,12.5538
23,-313,1.17619411,-1.50586792,-2.55501027,3.31282542,3.38678,-2.01259,-7.47713,10.5905
23,-2212,0.59202013,-0.486485808,-1.17805061,1.68961638,3.38678,-2.01259,-7.52589,10.625
23,-211,0.519174666,-0.570044595,-0.43638122,0.896641368,3.47846,-2.01284,-5.19562,9.12392
23,111,-0.337402267,-0.299969695,-0.469365097,0.665709923,3.53744,-2.01388,-3.06784,8.10323
23,-215,1.1869294,-0.181121055,-0.553578257,1.86707526,3.58764,-2.02478,0.794234,7.54368
23,-211,0.529109325,-0.434663438,0.643222064,0.949561797,3.52837,-2.01975,7.27678,10.4505
23,111,0.26073107,0.04380441,-0.142467962,0.330515714,3.87736,-0.735659,-2.76012,8.01701
23,-211,0.348150837,-0.127213728,0.487872679,0.628057393,3.88323,-0.745966,7.72835,10.7952
23,321,0.455793372,-0.313958682,2.47697612,2.5856845,3.70887,-0.673167,14.2535,16.1068
23,111,0.111510045,-0.00670483775,0.370964348,0.411263896,3.70887,-0.673167,14.1194,15.9882
23,-211,0.357201887,-0.254265969,2.70508076,2.74385683,2.88522,-0.623151,29.9711,30.8908
23,111,0.499862797,-0.181415446,-1.10226816,1.23158982,3.18426,0.668491,-18.1104,19.602
23,-211,-0.13538103,-0.147113544,-0.234501057,0.337646507,3.8926,0.78835,2.83614,8.05433
23,-323,0.464927097,0.297689487,13.1391328,13.1809427,2.87319,0.598697,30.6314,31.531
23,311,0.0669452719,-0.0124051622,-0.900809402,1.02962573,3.15416,2.00438,-10.0427,12.5336
23,100333,0.554046571,1.08263507,-3.35829192,3.94709906,3.15416,2.00438,-10.1443,12.6151
23,-213,0.547252818,-0.191257549,-0.11476337,0.975403367,3.27973,2.01383,-7.32785,10.4857
23,-321,-0.1395588,0.779195488,-1.17833744,1.50304271,3.27973,2.01383,-7.46467,10.5818
23,-2212,-0.189137151,-0.487247915,0.209432327,1.09402436,3.49979,2.01587,0.964917,7.56185
23,-211,-0.0844817785,0.409112331,0.258662698,0.510353271,3.48918,2.01677,4.79554,8.90221
23,-2212,0.567523776,0.580456228,0.639713131,1.39573979,3.48918,2.01677,4.83466,8.92334
23,211,0.287287764,-0.0184790206,0.398069316,0.510273372,3.33415,2.01693,10.0888,12.571
23,333,0.353301905,0.417161614,3.33712453,3.53179942,3.02114,1.89389,17.7142,19.2327
23,3322,-0.344698258,1.00149199,-1.0399729,1.9850619,2.91637,2.95106,-0.982133,7.54978
23,-2212,0.557558885,0.0635934747,-0.426329047,1.1732504,2.91637,2.95106,-0.895453,7.53899
23,211,-0.205369919,0.288307715,-0.0447919144,0.38255517,2.92536,2.95785,0.787992,7.52737
23,111,-0.35587661,0.449891685,-0.0759218631,0.594860336,2.92668,2.95665,2.84555,8.00846
23,223,0.427956867,-0.360663971,0.521006475,1.09442328,2.92668,2.95665,2.95765,8.04897
23,20315,2.26463243,-0.531222664,3.16173568,4.32620978,4.05625,-0.5683,5.09013,9.02621
23,111,0.0432457853,0.0964295991,0.259250984,0.31212808,4.05625,-0.5683,4.88942,8.91457
23,-321,-0.0837605717,0.33857559,-0.682054111,0.911527879,4.03578,0.359859,-2.61501,7.88176
23,331,-1.40584599,0.117983977,-0.669886754,1.83216687,-2.82536,-2.82703,-3.06786,8.2555
23,215,-0.460623956,0.713642514,-3.33660052,3.68677067,-2.90296,-1.68386,-18.8159,20.3216
23,2212,0.0114732815,-0.167928835,-1.72986374,1.97499476,-2.90296,-1.68386,-18.2756,19.8223
23,211,0.251784998,-0.0478032179,0.0983867538,0.307253619,-3.20964,-1.99373,-7.48307,10.7356
23,-3114,-0.327448817,-0.311680464,-1.22258288,1.90192043,-3.20964,-1.99373,-7.543,10.7774
23,111,0.233678368,0.136160057,-0.48333962,0.570794472,-3.27223,-2.01066,-5.1496,9.26284
23,111,-0.358406693,-0.114529182,-0.0448237641,0.403268472,-3.30366,-2.01375,-0.905594,7.75283
23,213,-0.70664714,-0.849408202,0.0494379154,1.35109755,-3.28596,-2.01284,1.03043,7.76841
23,-2216,-0.538315134,-0.821669,2.14179903,2.89099485,-3.11405,-1.9742,7.47482,10.7286
23,221,-0.701547594,-0.262397069,1.72540752,1.95917237,-3.11405,-1.9742,7.61511,10.8268
23,-311,-0.0366793225,-0.0388257983,0.871140891,1.00288348,-3.01841,-1.90615,10.4793,12.9984
23,211,0.148040929,0.233504934,-0.115851333,0.330009397,-2.90936,-0.614866,-23.6038,24.8219
23,223,-0.24376119,-0.138907104,-2.11557064,2.27320101,-3.16695,-0.667483,-18.6645,20.1905
23,211,0.461801975,-0.137008023,-1.2992048,1.39248316,-3.16695,-0.667483,-18.7198,20.2417
23,-213,-0.00158003152,0.0123819565,0.282932363,0.826064484,-3.79713,-0.708429,-0.852243,7.75592
23,-321,-0.591752563,-0.236020967,0.819703141,1.14970702,-3.74544,-0.67647,2.83112,8.20548
23,-3112,-0.446779689,0.0888287796,0.566343459,1.39354532,-3.57631,-0.668275,7.52516,10.7666
23,111,-0.0142917657,-0.280013054,0.251963308,0.401423808,-3.42509,-0.667865,10.5561,13.0661
23,2112,-0.278930023,-0.735137204,4.53695783,4.69915514,-2.95891,-0.64847,18.7148,20.2353
23,311,0.263375159,0.197224824,1.81755298,1.91201437,-2.79365,-0.561567,23.3458,24.5683
23,211,-0.0081278566,-0.188117366,1.811852,1.82682946,-2.79365,-0.561567,23.0008,24.2407
23,-213,-0.0142838579,0.103554052,-0.773288567,1.1004902,-3.41546,0.669857,-14.4445,16.3688
23,2112,-0.931552609,0.265075402,-2.35342671,2.7122899,-3.41546,0.669857,-13.9603,15.9432
23,-9000213,-0.831586657,0.285783016,0.714914101,1.76568017,-3.65477,0.669189,5.33617,9.36828
23,-3214,-1.02395378,0.760581262,2.27714931,2.95475873,-3.65477,0.669189,5.22207,9.30376
23,-211,-0.661899776,0.265558705,0.905876461,1.16115843,-3.55038,0.668869,7.66365,10.8638
23,211,-0.00379266624,0.197750604,1.8568019,1.87239873,-3.55038,0.668869,7.49616,10.7463
23,22222,-1.57859086,1.59623248,2.93580924,4.15558457,-3.55038,0.668869,7.59101,10.8127
23,-20315,-2.56523232,0.22371882,1.81775864,3.63915848,-3.55038,0.668869,7.62852,10.8391
23,-211,-0.134920605,-0.473305927,0.865593552,1.00524538,-2.94243,0.637465,18.265,19.8191
23,111,-0.206805283,0.446593984,-0.853155634,0.994551731,-3.0904,1.92248,-10.2464,12.8122
23,111,-0.0109591221,0.180532116,-0.162041065,0.279308528,-3.23496,2.00392,-0.777031,7.73797
23,111,-0.730570494,0.111417789,0.111807967,0.76006065,-3.23496,2.00392,-0.774072,7.73767
23,321,-0.667464992,0.412671168,0.324000107,0.982252044,-3.18668,1.99419,2.85535,8.21037
23,-311,-0.498011264,0.230939229,0.687295273,1.00884039,-3.06835,1.93423,7.33206,10.6271
23,10113,-1.7151336,0.789242264,2.94357479,3.70687057,-2.98735,1.84126,10.6419,13.1285
23,213,-0.879021577,-1.112137,0.261048349,1.6370247,-1.99963,-3.12805,2.76539,8.18115
23,223,-0.0265247536,-0.360769208,0.590359781,1.04521369,-1.98724,-3.07842,5.09989,9.23406
23,-211,-0.0569675669,0.220523903,0.249011391,0.364591234,-1.95125,-3.00449,7.54999,10.7789
23,213,-0.873193967,-0.373265699,-5.43353739,5.57021539,-1.94492,-1.85994,-24.8995,26.0606
23,2112,0.543976479,0.0380796047,-2.95223871,3.14530091,-2.07195,-2.19264,-19.0276,20.531
23,2214,-0.206444778,-0.415061838,-2.60294159,2.91685185,-2.07195,-2.19264,-19.0346,20.5375
23,3314,-0.491065346,0.620790127,-5.65431914,5.91167823,-2.07195,-2.19264,-18.9075,20.4197
23,-213,-0.598266616,-0.194017308,-1.29922718,1.63882059,-2.2336,-2.40634,-14.3712,16.3209
23,225,0.399258695,-0.347404281,1.61438998,2.12474193,-2.16056,-2.31938,14.6034,16.5195
23,311,0.245792419,-0.782027925,3.65763594,3.78078276,-2.01836,-2.05015,19.3684,20.8442
23,313,-0.0636651751,-0.520365922,-5.97569224,6.06460186,-2.00316,-0.667387,-30.9886,31.9312
23,211,-0.33523194,-1.45856345,-7.86089427,8.00327998,-2.364,-0.812911,-25.7952,26.9369
23,111,-0.664828892,0.717689748,0.906977819,1.34116695,-2.22685,-0.732967,25.5769,26.7199
23,-211,-0.0859099707,0.0347195578,0.658374826,0.679034154,-1.83434,-0.619954,31.3671,32.2934
23,-21214,0.490287074,-0.0957089573,14.0158107,14.1297874,-1.83434,-0.619954,31.4042,32.3293
23,221,0.150025495,0.0250206581,1.47618336,1.58194659,-1.83434,-0.619954,31.7617,32.6768
23,111,-0.252461809,0.0732076888,-0.525564062,0.603620671,-1.63091,0.486057,-38.8213,39.5663
23,-323,-0.0657778778,0.407862361,-7.14482871,7.21213697,-1.98296,0.658745,-31.9474,32.8617
23,-211,-0.208670269,-0.320910676,2.34095606,2.37605686,-2.49415,0.957388,20.4948,21.9194
23,211,-0.821336567,0.165501452,2.38961827,2.53600157,-2.49415,0.957388,21.0336,22.424
23,-211,-0.339332552,-0.00456873971,1.42506802,1.4714042,-2.19368,0.738753,25.4124,26.5611
23,-211,0.161663307,0.0525178171,1.72058308,1.73445763,-2.19368,0.738753,25.0264,26.1919
23,213,0.26007809,0.572968288,-6.44238935,6.51939337,-1.71539,1.55891,-30.3275,31.2785
23,-3314,-0.074776161,-0.834204853,-1.92737183,2.60121902,-2.03648,2.12544,-18.9979,20.5015
23,-3324,-0.77197742,0.743515832,-8.27764189,8.4863543,-2.03648,2.12544,-19.0543,20.5537
23,-311,-0.260399416,0.0879706057,-0.944742705,1.10096388,-2.53333,2.59253,-5.09939,9.30219
23,211,-0.037857267,0.0161767896,-0.0157208071,0.144865472,-2.5601,2.6064,0.868487,7.83158
23,-213,-0.447904561,0.549775546,3.70554936,3.8517715,-1.98667,1.9716,18.5422,20.0772
23,-311,0.117312927,-0.0812899282,0.0153329967,0.51443316,-1.97547,3.03654,-4.99999,9.17805
23,211,-0.302477887,0.277775163,-0.0340557423,0.434575318,-1.9851,3.06168,-2.83427,8.20306
23,20113,-0.141389927,-0.027481414,0.138036251,1.24607397,-1.98637,3.06645,-1.14993,7.78346
23,10223,-0.542485346,-0.0468873309,0.256663807,1.31577547,-1.98308,3.05801,1.1204,7.77872
23,-211,-0.296598323,0.0594972713,0.215914689,0.396451313,-1.97295,3.03555,2.81505,8.19491
23,3122,-0.705980499,-0.280417229,1.50502052,2.02177769,-1.89427,2.9331,7.68643,10.8699
23,111,-0.105988887,0.0318277836,0.781781142,0.801543764,-1.78242,2.86254,10.2437,12.7989
23,113,0.0731575013,0.527673237,3.7769212,3.8924415,-1.62364,2.79516,14.0472,15.995
23,111,-0.185058174,-0.0754447647,-0.0389788857,0.245971124,-0.665128,-3.22806,-10.4428,12.9747
23,221,-0.482103297,-1.29200413,-1.25097005,1.94085763,-0.66514,-3.36638,-7.47224,10.7296
23,-211,-0.376512564,0.0233865392,-0.729506811,0.832786184,-0.66552,-3.44524,-5.18532,9.2832
23,311,-0.020309469,-0.152353542,-1.02868025,1.15145262,-0.665872,-3.48251,-2.98734,8.25919
23,211,-0.659075646,0.175049468,-0.00756890596,0.695790422,-0.666308,-3.48824,0.910539,7.75365
23,-323,-0.651723095,-0.180753081,-0.0143852516,1.11950239,-0.666308,-3.48824,0.936239,7.75671
23,223,0.706326317,0.147414451,0.686312474,1.266784,-0.666507,-3.46713,2.85016,8.21057
23,211,-0.558721423,0.166690429,0.0759047119,0.603954346,-0.666734,-3.32916,7.45272,10.7161
23,-321,-0.511049238,-0.770602083,0.624618873,1.22032112,-0.666734,-3.32916,7.80392,10.9632
23,211,-0.851142312,-0.193555627,0.916757315,1.27334009,-0.666734,-3.32916,7.63575,10.8442
23,-321,-0.188726362,-0.0422376775,0.519779014,0.742703093,-0.666646,-3.18203,10.797,13.2615
23,-211,0.317920898,-0.468233794,-1.01062612,1.16650149,-0.646305,-0.603996,-40.7379,41.4536
23,-321,0.277512579,0.212794099,-6.27590188,6.30501982,-0.707791,-0.792677,-33.4472,34.3363
23,-2212,0.00108758087,0.179876327,5.77416105,5.85261792,-0.760852,-0.752596,33.736,34.6148
23,23122,-0.189748434,0.188763796,6.05026649,6.26397325,-0.58614,-0.594893,39.8956,40.6243
23,221,-0.116221091,0.405251173,-5.20658396,5.25229058,-0.645251,0.583643,-39.2614,40.0029
23,-311,-0.295403899,0.0507435342,-4.66904123,4.70465943,-0.702224,0.803296,-34.2942,35.1607
23,-325,-1.89120528,2.26142644,13.8173364,14.2004061,-0.747813,0.761391,32.9729,33.8702
23,-20213,-0.615835391,0.912342903,6.3263388,6.53812553,-0.577967,0.566627,38.3463,39.1033
23,-211,0.149410224,0.104747048,-1.2596969,1.28030294,-0.649713,1.67991,-31.5731,32.4937
23,111,0.0839570966,0.627427287,-1.38306769,1.52729631,-0.669516,2.10659,-24.9002,26.0642
23,-213,0.0576521904,0.525084322,-1.69754732,1.93981448,-0.669516,2.10659,-24.6217,25.7983
23,-211,-0.04930842,-0.0575416252,1.69851861,1.70579947,-0.669087,2.02434,24.3647,25.5527
23,113,0.123261194,0.326541233,3.43760612,3.5413464,-0.602151,1.6419,30.9279,31.8654
23,-203316,0.610040202,0.704736224,14.5406877,14.7105753,-0.602151,1.6419,31.5824,32.501
23,-211,0.0402964347,0.0931191302,1.19569937,1.2079056,-0.602151,1.6419,30.3663,31.3206
23,113,-0.999585704,-0.380076446,-3.30879354,3.56285284,-0.627184,2.80632,-18.1105,19.6606
23,-311,-0.177026591,0.333530945,-2.28983605,2.37275503,-0.652669,2.93904,-14.452,16.372
23,-3122,-0.415383036,0.874419589,-2.04903146,2.52609157,-0.664352,3.11632,-10.8492,13.304
23,111,-0.392832659,0.64210724,0.353070846,0.842806162,-0.665511,3.37848,0.852237,7.74702
23,311,-0.462806209,0.362817,-0.462432229,0.89649614,-0.665511,3.37848,1.07812,7.77511
23,223,-2.0898261,0.943829994,0.438870067,2.4624955,-0.665599,3.35639,3.15911,8.32286
23,333,-0.0165065777,0.619782852,1.69306622,2.07104743,-0.665522,3.07065,10.7714,13.2406
23,-13214,-0.425602407,1.51001065,4.17370914,4.76130419,-0.665522,3.07065,10.4642,12.9919
23,20113,0.451278759,0.124730671,1.06361422,1.69215409,-0.665522,3.07065,10.5502,13.0613
23,3222,0.040114656,0.297559593,2.21865288,2.53501332,-0.627982,2.9092,14.0758,16.0379
23,-9000213,-1.58664523,0.888555402,4.22591867,4.79569374,-0.545198,2.78846,18.1466,19.6915
23,-211,-0.217884299,-0.330693493,-0.693427561,0.810381106,0.570591,-2.8293,-18.3206,19.8568
23,311,0.230174157,0.0822190734,-0.579239871,0.79955922,0.644407,-2.97634,-14.4755,16.3935
23,-20213,-0.091317293,-0.383593725,-1.19245603,1.75793469,0.669529,-3.32021,-7.6611,10.862
23,2212,0.21811508,0.053654837,-0.235626881,0.992883204,0.669149,-3.45961,-2.84375,8.20835
23,213,-1.12165482,-0.145011428,-0.854697046,1.6161129,0.668853,-3.47961,-0.808154,7.7423
23,323,0.427885875,0.511711563,1.45893294,1.83550657,0.668242,-3.43225,5.21137,9.29778
23,111,-0.205509564,-0.467756545,0.0150795842,0.529435322,0.668242,-3.43225,5.03544,9.20033
23,211,0.0306176712,-0.628094983,-0.0835993336,0.64920998,0.668242,-3.43225,5.1659,9.27237
23,111,-0.0848108741,-0.0766404184,0.433340033,0.468928803,0.660245,-3.01071,13.872,15.865
23,311,0.451685433,0.349249434,-3.79653331,3.87087795,0.586735,-1.67677,-30.7876,31.7293
23,-3112,0.393480763,0.330658716,-3.95630596,4.1629605,0.684708,-2.07305,-24.9538,26.1157
23,-2124,-0.633654912,-1.57059796,-5.16600812,5.64368332,0.764248,-2.39824,-19.6746,21.1427
23,-3212,0.515671683,-0.834756301,-4.64232422,4.89158774,0.764248,-2.39824,-19.0078,20.5237
23,113,-0.607919345,-0.807638104,2.51957209,2.82351992,0.729281,-2.46092,19.473,20.9597
23,211,-0.0114125825,-0.196247458,0.153905916,0.285261885,0.680382,-2.17594,24.2897,25.4831
23,-211,-0.117705479,-0.461186152,3.69566947,3.72874833,0.644302,-1.73454,30.4298,31.385
23,311,0.331490956,-0.939346224,3.87288855,4.02933733,0.644302,-1.73454,31.4551,32.3801
23,111,-0.626366128,-0.140332724,-4.3900501,4.43887505,0.76494,-0.733455,-32.5438,33.4512
23,-311,0.0907036454,-0.507350384,-3.72414182,3.79195198,0.76494,-0.733455,-32.7366,33.6388
23,211,-0.0645578355,0.324566549,-6.73860247,6.74813444,0.76494,-0.733455,-32.0491,32.9702
23,111,0.227646728,-0.109555407,0.911899723,0.956258608,0.732865,-0.773077,33.2257,34.12
23,-321,0.458553649,-0.642607592,-4.30003923,4.39972605,0.520576,0.541653,-37.9573,38.721
23,227,0.0566927445,1.36576995,-13.7799826,13.947593,0.520576,0.541653,-38.8241,39.571
23,-321,0.149466997,-0.241843387,-2.81763519,2.87470567,0.749504,0.737156,-31.9928,32.914
23,-211,1.02296153,-0.126791812,-3.89573787,4.03216368,0.749504,0.737156,-33.4227,34.3055
23,-211,-0.41113052,-0.230001959,1.46670029,1.54666834,0.724716,0.785906,34.3337,35.1986
23,-211,-0.375702595,-0.525410522,5.71059349,5.74866338,0.724716,0.785906,33.9982,34.8714
23,111,0.376007941,-0.186029872,5.85027973,5.86692475,0.627615,0.584273,39.7175,40.4501
23,-3222,0.158075446,0.946245486,6.93959324,7.10577537,0.627615,0.584273,40.0617,40.7881
23,3222,-0.261181937,-0.0144526828,-3.610015,3.80977088,0.565044,1.62165,-30.029,30.9923
23,-213,0.460800546,0.598612326,-2.64634837,2.85937223,0.665367,1.97536,-23.9039,25.1132
23,-211,-0.0732453783,0.316622048,-3.68419426,3.70107359,0.665367,1.97536,-23.883,25.0934
23,111,0.946035672,0.442566206,-4.03263854,4.16798104,0.736946,2.33855,-19.4164,20.8965
23,2224,-0.6581761,-0.0548409976,-3.877026,4.12132963,0.736946,2.33855,-19.0028,20.5127
23,-313,0.926375253,1.1406002,7.18974648,7.3923784,0.673113,2.08831,24.3549,25.5436
23,313,-0.271546242,0.797867126,3.40350473,3.61798808,0.673113,2.08831,24.2775,25.4698
23,211,0.033287015,0.0456265859,0.76325204,0.777680839,0.673113,2.08831,24.0298,25.2338
23,335,-0.946346092,1.20334917,10.3945441,10.6167693,0.639399,1.67301,31.8615,32.7737
23,115,0.62578227,0.040633317,8.15561729,8.28524367,0.639399,1.67301,30.59,31.539
23,-211,-0.291998061,0.20586076,-0.126203483,0.403252823,0.615406,2.90348,-14.0613,16.0237
23,-311,0.880990361,-0.619285567,-1.32057113,1.77414846,0.615406,2.90348,-14.4092,16.3298
23,211,0.52990926,-0.00399407616,-0.899738611,1.05327743,0.6657,3.05479,-10.7394,13.2144
23,333,0.230521717,0.224618772,-0.614425118,1.23266909,0.668659,3.19959,-7.74493,10.9213
